Provider_Id,ProviderName,DBAName
57463,"Salish Networks, Inc","Salish Networks, Inc"
57467,Northwest Telephone Cooperative Association,Northwest Telephone Cooperative Association
57470,Hilltown Networks,Hilltown Networks
57471,JBN Telephone,JBN Telephone
57472,"HC Wireless, LLC",Hill Country Wireless  Technology
57475,"Echo Wireless Broadband, Inc.",Echo Wireless
57476,AeroFlight Internet,AeroFlight Internet
57478,"Texhoma Wireless, L.L.C.",Texhoma Wireless
57479,"Native Network, Inc.",NativeNetworkInc
57480,Braintree Electric Light Department,BELD Broadband
57484,Broadlink Networks,Broadlink Networks
57485,Davis Communications Inc,DCI
57486,PocketiNet Communications Inc.,"PocketiNet Communications, Inc."
57490,"LANE FI, LLC",Lane Fi
57492,CVIN LLC,Vast Networks
57497,Willard Communications LLC,Willard Communications LLC
57499,"Basin 2 Way Radio, Inc.",Basin 2 Way
57501,Mount Horeb Telephone Co,Mt Horeb Telephone Company
57502,"MH Telecom, LLC",MH Telecom LLC
57503,Dillon Beach Internet Service,Dillon Beach Internet Service
57504,Matt Silcox,GrimesCounty.NET
57507,"Wabash Communications, Inc.",Wabash Communications
57508,"Brevard Wireless, Inc.",Florida High Speed Internet
57509,Wabash Mutual Telephone Company,Wabash Mutual Telephone
57510,Skynet Communications,Skynet
57514,Bluestem Fiber LLC,Bluestem Network
57515,Flatwater Wireless,Flatwater Wireless
57516,"Digital Connections, Inc.dba Prodigi",Prodigi
57518,"Wisconsin Independent Network, LLC","Wisconsin Independent Network, LLC"
57521,Frontier Computer Solutions,Hillbilly Wireless Internet
57525,SkyHiCorp,SkyHi Broadband
57526,Holland Board of Public Works,HOLLAND BOARD OF PUBLIC WORKS
57527,"Zion Broadband, Inc.","Zion Broadband, Inc."
57528,Blue Spring Broadband,Blue Spring Broadband
57530,Choicetel LLC,ChoiceTel LLC
57531,"Smart Way Communications, LLC","Smart Way Communications, LLC"
57532,"AiroNet, LLC",Aironet
57533,"Xclutel, LLC","Xclutel Communications, LLC"
57536,"SIGNALNET BROADBAND, INC.",Signalnet Broadband
57538,PUD No 1 of Chelan County,Chelan County PUD
57540,Mabel Cooperative Telephone Company,Mabel CO-OP Telephone
57542,SDWISP,SDWisp
57546,"Baca Valley Telephone Company, Inc.",Baca Valley Telephone
57549,"CloudWyze, Inc.","CloudWyze, Inc."
57550,Eden Recor,Grand County Internet Services Inc.
57551,"Hudson Technology Solutions, Inc.","Hudson Technology Solutions, Inc."
57553,Swayzee Telephone Co Inc,STC
57554,Liberty Broadband LLC,Liberty Broadband LLC
57555,MARSHALL COUNTY FIBER LLC,Marshall County Fiber
57556,Tsunami-Wireless,Tsunami-Wireless
57558,"Softcom Internet Communications, Inc.","Softcom Internet Communications, Inc."
57559,Two-Way Radio Service Inc,TWR Communications
57560,Northern Telephone Company,Northern Telephone Company
57561,Wilderness Valley Telephone Company,Wilderness Valley Telephone Company
57562,Tnet/High Desert Online,Tnet Broadband Internet LLC
57563,"Front Range Internet, Inc.",Front Range Internet
57565,"Wisper II, LLC",Rural Connect LLC
57567,Sierra Communications,Sierra Communications Inc.
57572,"Leap Communications, LLC","Leap Communications, LLC"
57578,"Wifinity, LLC","Wifinity, LLC"
57591,IT Works LLC,IT Works LLC
57594,Centex Web Access,Centex Web Access
57596,CIS LLC,CIS LLC
57598,"Global Net, Inc.",Global Net
57600,Palomar Broadband,Valley Center Wireless
57601,Hopkinsville Electric System,HOPKINSVILLE
57602,WBS Inc.,WBS Inc.
57603,Fort Code Inc.,Weiss Internet
57606,S&B Technology Consultants,S&B Technology Consultants
57611,"A+ Wireless, Inc. d/b/a Advantage Wireless",Advantage Wireless
57614,"CompassMSP, LLC","CompassMSP, LLC"
57615,"ENQWEST, LLC",Enqwest LLC
57618,"KanOkla Communications, Inc.",KanOkla Networks
57619,Pathfinder LLC,Pathfinder Broadband
57621,New Source Broadband I LLC,New Source Broadband I LLC
57626,Coldwater Board of Public Utilities,Coldwater Board of Public Utilities
57627,Legacy ISP,Legacy ISP
57629,"HUB Electronics, Inc",Kloud Konect
57630,"DSLbyAir, LLC",DSLbyAir
57632,"Beamspeed, L.L.C.",Beampeed LLC
57633,Professional Value Internet Service Inc,ProValue.Net
57634,Net Vision Communications LLC,Net Vision Communications
57635,Borealis Broadband Inc.,Borealis Broadband Inc.
57636,Skycom1,Skycom1
57637,"Block Line Systems, LLC",Telesystem
57639,Winters Broadband LLC,Winters Broadband LLC
57640,City of Williamstown,City of Williamstown
57643,Seymour Channels Satellite,Adept Internet Solutions
57644,Grafton Telephone Company,Grafton Telephone Company
57645,YK Communications,Ganado Telephone Company
57646,"Grafton Technologies, Inc.",GTI 12312019 Rpt 2 R
57648,MimoWorks Internet LLC,MimoWorksInternet
57649,"Velocity.Net Communications, INC",VelocityNetComm
57651,Valu-Net LLC,Valu-Net LLC
57652,YK Communications,YK Communications
57655,Xtream Internet LLC,XtreamInternet LLC
57656,Wave Wireless LLC,Wave Wireless LLC
57657,Tata Communications (America) Inc.,Tata Communications (America) Inc.
57658,Rockwell Cooperative Telephone Association,Rockwell Cooperative Telephone Association
57659,Elevations Ethernet LLC,Elevations Ethernet
57660,Ken-Tenn Wireless,Ken-Tenn Wireless
57661,"Lightspeed Networks, Inc.",LSNetworks
57665,NewMax LLC,Intermax Networks
57666,Acelanet LLC,SCS Broadband
57670,"Salsgiver, Inc.",Salsgiver
57672,Vergennes Broadband LLC,Vergennes Broadband
57673,HPAZNET LLC,HPAZNET LLC
57674,Mid MO Micro Computers,Mid MO Micro Computers
57675,802Networks,802Networks
57679,"S&A Telephone Co., Inc.",S&A Telephone CO.
57683,Northwoods Communication Technologies,Northwoodsconnect
57684,Total Radio Service,Total Radio
57692,Kerman Telephone Co,Sebastian - Audeamus
57692,Kerman Telephone Co,Sebastian - Foresthill
57692,Kerman Telephone Co,Sebastian - Kerman
57693,Foresthill Telephone Co,Sebastian - Audeamus
57693,Foresthill Telephone Co,Sebastian - Foresthill
57693,Foresthill Telephone Co,Sebastian - Kerman
57694,AUDEAMUS,Sebastian - Audeamus
57694,AUDEAMUS,Sebastian - Foresthill
57694,AUDEAMUS,Sebastian - Kerman
57696,Kingsburg Media Foundation,Kingsburg Media Foundation
57701,Rincon Wireless,Rincon Wireless
57702,Bayou Cable Inc,Bayou Cable Inc
57703,Acadiana Wireless LLC,Acadiana Wireless
57704,S. Bryer Cable T. V. Corporation,S. Bryer Cable TV Corp.
57707,Tongue River Communications,Tongue River Communications
57709,"Data Truck, LLC",Data Truck LLC
57710,"ANTS-Technology, Inc.","ANTS-Technology, Inc."
57711,Madison Gigabit Internet,Madison Gigabit Internet
57712,Wifi Squared,Wifisquared LLC
57713,"Eastern Shore Communications, LLC",Eastern Shore Communications
57715,River Valley Internet LLC,River Valley Internet
57719,brolly communications lnc,Brolly Communications Inc.
57722,"XSTREAM WIRELESS, LLC",Xstream Wireless
57725,Ranch WiFI LLC,"Ranch Wifi, LLC"
57727,"SHAWN BARKER CONSTRUCTION, INC.",SBC Wireless Internet
57728,SOS Communications LLC,SOS Communications
57729,Matthews Fiber LLC,Matthews Fiber LLC
57730,Community Fiber Network LLC,HFN
57731,Avolve,Avolve Network Services
57734,Fayetteville Public Utilities,Fayetteville Public Utilities
57735,Champlain Broadband d/b/a Burlington Telecom,Burlington Telecom
57736,La Canada Wireless Association,La Canada Wireless Association
57737,David Christian,Maximum Broadband Solutions
57739,Encore Business Systems,California Broadband Services
57740,Tekfinity,Tekfinity
57741,Simply Cyber Internet LLC,Simply Cyber Internet
57742,"Litestream Holdings, LLC","Litestream Holdings, LLC"
57743,Peoples Services LLC,Peoples Services LLC
57744,allure tech,AllureTech/CoffeyNet
57745,Spry Wireless Communications Inc,Spry Wireless Communications Inc.
57746,2013,NedernetInc
57747,Moundville Telephone Company,"Moundville Telephone Co., Inc."
57748,"Mountain Communications, LLC",PROCOM
57750,San Diego Broadband,San Diego Broadband
57751,Nez Perce Tribe,nezperce
57752,Emily Cooperative Telephone Company,Emily Cooperative Telephone Company
57754,Network Computers L L C,iWarp
57756,In The Stix Broadband LLC,In The Stix Broadbnad
57757,Fibre Alaska,Fibre Alaska
57758,SmartBurst LLC,SmartBurst LLC
57759,Yomura Fiber Holdings Inc,Yomura Fiber Holdings Inc
57760,Phoenix Internet,PhoenixInternet
57761,"Metropolitan Unified Fiber Network Consortium, Unincorporated Association",MUFN
57762,"600Amps Internet Services, Inc.","600Amps Internet Services, Inc."
57763,Succeed.Net,Succeed.Net
57765,Racc Enterprises LLC,"RACC Enterprises, LLC"
57766,"Bestline Communications, LP",BestlineCommunications
57767,"Mobius Internet, I.T. and Communications","Mobius Internet, I.T. and Communications"
57768,DART,"Digital Aurora Radio Technologies, LLC"
57773,"Isotech, Inc","Isotech, Inc / KCCoyote, Inc"
57776,"Applied Technology Group, inc.",Applied Technology Group Inc
57777,"Etheric Networks, Inc.","Etheric Networks, Inc."
57780,"RidgeTop Internet, LLC","RidgeTop Internet, LLC"
57781,DESERT INET LLC,Desert iNET
57782,"JumpFiber, LLC",JumpFiber
57783,"Hidden Lake Wireless, Inc.",Hidden Lake Wireless
57784,"Zoom Broadband, LLC",ZOOM
57786,Nextwave Wireless LLC,Nextwave Wireless
57787,Believe Wireless LLC,Believe Broadband
57789,"Jefferson County Cable, Inc",Jefferson County Cable
57795,TWIN Communications,Wireless Internet Corp
57797,Natel,Natel
57798,"Horton's TV & Electronics, Inc.","Horton's TV and Electronics, Inc."
57800,"Digital Example, LLC","Digital Example, LLC"
57801,blue devil cable television inc,Blue Devil Cable
57803,"Wallowa Valley Networks, LLC",Wallowa Valley Networks
57804,Moose Lake Village Of,Moose Lake Power
57805,"Night Owl Wireless, LLC",Night Owl Wireless
57807,"DirectLink,LLC.",Directlink
57813,LOCAL INTERNET SERVICE COMPANY (LISCO),LISCO
57814,"Holston Connect, LLC",HolstonConnect
57815,"Tower Net Communications, Inc.","Tower Net Communications, Inc."
57816,qrowireless of idaho,qrowireless
57821,Chesapeake Bay Communications,Chesapeake Bay Communications
57824,Red Spectrum Communications LLC,Red-Spectrum Communications
57826,Fortis Telecom,Fortis Telecom
57829,"KNR Wireless, LLC.","KNR Wireless, LLC."
57830,Xtreamair LLC,Xtreamair
57832,Natural G.C. Inc.,Natural G.C. Inc.
57834,netBlazr Inc.,netBlazr Inc
57835,Unwired LLC,Unwired
57837,Capshaw Enterprises,Crossroads WiFi
57838,Echo Broadband LLC,Echo Broadband
57840,"Wes-Tex Telecommunications, Ltd.",Westex Telecom
57841,XTel Communications Inc.,Xtel Communications
57842,Matt Hemmer,Ptera
57843,Agile Network Builders,Agile Networks
57845,"OneTone Telecom, Inc.",OneTone Telecom Inc
57847,Rack N Road,Exwire Inc.
57849,Slopeside Internet LLC,Slopeside
57851,Coulee Internet Services Company,Coulee Internet Services
57853,Locality Networks inc,Locality Networks inc
57854,"Quantum Telecommunications, Inc.",Quantum Internet & Telephone
57856,"Millington Telephone Co., LLC",Ritter Communications
57858,"Chatmoss Cablevision, Inc.","Chatmoss Cablevision, Inc."
57859,Higher Speed Internet,Higher-Speed Internet
57860,Next Metro,BroadAspect
57863,ACD.net,ACD.net
57864,County of Nelson,County of Nelson
57865,Servpac Incorporated,Servpac
57866,Benton Rural Electric Association,Benton Rural Electric Association
57867,"Symplified Technologies, LLC","Symplified Technologies, LLC"
57868,POLUA/KHI,Kawaika Hanu Internet
57873,TOWN & COUNTRY CABLE TV AND TELECOMMUNICATIONS,Golden Communications
57877,Axiom Technologies,Axiom Technologies
57880,Clearnetworx LLC,Clearnetworx
57883,Cyber Protection Group LLC,Cyber Protection Group
57887,Barry Technology Services,Barry Technology Services
57889,City Wireless,City Wireless Internet
57890,Invisalink Wireless,Invisalink Michigan
57891,Taylor Electric Coop,Taylor Electric Cooperative
57892,Invisalink Wireless,Invisalink Wireless Missouri
57893,"Vivint Wireless, Inc","Vivint Wireless, Inc."
57896,Aloha Broadband,Aloha Broadband Inc.
57899,"360 Communications, INC",360 Communications
57900,Cloud 9 Wireless LLC,Cloud 9 Wireless
57901,TCC Networks Inc,TCC Networks
57901,TCC Networks Inc,TCCSkywire Internet Services
57904,"Uplink Internet, LLC",Uplink Internet LLC
57905,Verizon New Jersey Inc.,Verizon New Jersey Inc.
57906,Northern Arapaho Tribal Industries,Wind River Internet
57907,Sooner Wireless LLC,Sooner Wireless
57913,"City of Sandy, SandyNet",SandyNet
57915,"Ohio Telecom, Inc.",Ohio Telecom
57918,"Utility Telecom Group, LLC",UTILITY TELECOM
57920,"Strada Communications, L.L.C.","Strada Communications, L.L.C."
57921,"Ultimate Internet Access, Inc.","Ultimate Internet Access, Inc."
57922,Fybercom,FYBERCOM LLC
57923,Mediacom Arizona LLC,Mediacom Arizona LLC
57924,Mediacom California LLC,Mediacom California LLC
57925,Mediacom Wisconsin LLC,Mediacom Wisconsin LLC
57926,"Advantage Cellular Systems, Inc.","Advantage Cellular Systems, Inc."
57927,"Miles Communications, Inc.",Enhanced Telecommunications
57928,Premier Holdings LLC,Premier Broadband
57930,"Velocity Broadband Internet, Inc.","Velocity Broadband Internet, Inc."
57931,Rio CIties,Rio Cities
57933,"Stratus Networks, Inc.",Stratus Networks
57935,blue ridge towers inc,BRISCNET
57936,"Butterfield Wireless, LLC","Butterfield Wireless, LLC"
57937,Falcon Internet,Falcon Internet
57938,"Pioneer Wireless, Inc.",Pioneer Wireless Inc. dba Pioneer Broadband
57939,"Consolidated Smart Broadband Systems, LLC","Consolidated Smart Broadband Systems, LLC"
57944,Mediacom Delaware LLC,Mediacom Delaware LLC
57945,Mediacom Illinois LLC,Mediacom Illinois LLC
57946,Mediacom Indiana LLC,Mediacom Indiana LLC
57947,Mediacom Iowa LLC,Mediacom Iowa LLC
57948,Grace Communications LLC dba MiWave,MiWave
57949,"SIFIBE, LLC",SIFIBE
57950,Austin Ruhl,Ruhl Moore Technologies
57951,5D Networks LLC,5D Networks LLC
57952,Savage Communications Inc.,SCI
57957,"CENTRAL TEXAS TELEPHONE COOPERATIVE, INC.",Central Texas Tel Coop Inc.
57958,"Home Town Cable TV, LLC",Home Town Cable TV L.L.C
57964,Copper Mountain Consolidated Metropolitan District,Copper Mountain Consolidated Metropolitan District
57965,"Tularosa Basin Telephone Company, Inc.","Tularosa Basin Telephone Company, Inc."
57969,"Velocity Communications, Inc.","Velocity Communications, Inc."
57973,Midcontinent Communications,Midcontinent Communications
57974,PennWisp LLC,PennWisp LLC
57975,Veloxinet,Veloxinet
57976,8 Birds Video Inc,Netzyp
57985,Cass Telephone Company,Cass Telephone Company
57986,Unwired Ltd,Unwired Ltd
57987,"The Butler Rural Electric Cooperative Associations, Inc.","The Butler Rural Electric Cooperative Association, Inc."
57990,Black Mesa Wireless LLC,Black Mesa Wireless
57991,Rocky Ridge Wireless,Rocky Ridge Wireless
57992,Router12 Networks LLC,Router12 Networks
58003,SkyNet Communications LLC,SkyNet Communications
58005,"A Better Wireless, NISP, LLC","A Better WiISP, LLC"
58005,"A Better Wireless, NISP, LLC","A Better Wireless, NISP, LLC"
58005,"A Better Wireless, NISP, LLC",abetterwireless.com
58005,"A Better Wireless, NISP, LLC",abwmn.com
58007,Meeker Cooperative Light & Power Association,Meeker Cooperative
58009,"Washington Broadband, Inc.",Washington Broadband Inc.
58011,Bspeedy Wireless Inc,Bspeedy Wireless Inc
58012,4 SIWI LLC,4 SIWI LLC
58013,"Call One, Inc.",Call One Inc
58016,"Fiber Wave, LLC","Fiber Wave, LLC"
58017,LakeNet LLC,LakeNet LLC
58018,"Conexus Communications, Inc.",Conexus Communications
58020,"Sunset Fiber, LLC",OptiNet
58022,"Sunset Digital Communications, LLC","Sunset Fiber, LLC"
58023,SmarterBroadband,SmarterBroadband
58024,Hillsboro Telephone Co Inc,Hillsboro Telephone Company
58025,Metro Wireless Intl,Metro Wireless International Inc.
58026,Woodstock Telephone Company,Woodstock Communications
58028,"530,000",BOUNCELINX
58030,"MR Systems Wireless, LLC",MRSystemsWireless
58031,"Wabash Independent Networks, Inc","Wabash Independent Networks, Inc"
58035,"Skymesh, Inc.","Skymesh, Inc."
58036,Mediacom Minnesota LLC,Mediacom Minnesota LLC
58037,Mediacom Southeast LLC,Mediacom Southeast LLC
58038,MCC Georgia LLC,MCC Georgia LLC
58039,MCC Missouri LLC,MCC Missouri LLC
58043,"Point Broadband, LLC",Point Broadband LLC
58046,Rural Broadband,Rural Broadband
58047,silica broadband,SilicaBroadband
58065,Belhaven Cable TV Inc.,Belhaven Cable TV
58066,Ocracoke Cable TV LLC,Ocracoke Cable TV
58069,Vertical Horizon Networks,Vertical Horizon Networks
58070,Grizzly Broadband LLC dba Cybernet1,Cybernet1
58071,Farmers Independent Telephone Company,Grantsburg Telecom
58071,Farmers Independent Telephone Company,grantsburg Telecom
58072,"Grantsburg Telcom, Inc.",Grantsburg Telcom
58072,"Grantsburg Telcom, Inc.",Grantsburg Telecom
58074,TUTTLE DEVELOPMENT AUTHORITY,Tuttle Development Authority
58075,318 HighSpeed LLC,318 Highspeed
58076,CASS CABLE TV INC,Cass Cable TV Inc
58080,"Northwest Community Communications, Inc.","Northwest Community Communications, Inc."
58081,"Warp2, Inc",Warp2 inc
58088,"WIFIBY COACHELLA VALLEY,",WiFiby CV
58089,"VTel Wireless, Inc.","VTel Wireless, Inc."
58090,"Wireless Data Net, LLC",Wireless Data Net
58091,"Lyons Communications, LLC","Lyons Communications, LLC"
58093,PDMNet Inc. / Florida Broadband Inc.,"Florida Broadband, Inc."
58109,"Falcon Broadband, LLC",StratusIQ
58112,eastsierra.net,eastsierra.net
58113,A&A Communications llc,A&A Communications llc
58118,"Home Communications, Inc",Home Communications Inc
58119,"REDBURN INFRASTRUCTURE, LLC",MassiveMesh Networks
58122,Somerfield Cable TV,Somerfield Cable
58123,"NKTELCO, INC.",NKTelco
